Negative,Positive,All,negative_perc,positive_perc
5,29,34,14.705882352941178,85.29411764705883
6,83,89,6.741573033707865,93.25842696629213
9,21,30,30.0,70.0
0,13,13,0.0,100.0
3,6,9,33.33333333333333,66.66666666666666
17,59,76,22.36842105263158,77.63157894736842
8,29,37,21.62162162162162,78.37837837837837
25,32,57,43.859649122807014,56.14035087719298
3,16,19,15.789473684210526,84.21052631578947
6,51,57,10.526315789473683,89.47368421052632
12,6,18,66.66666666666666,33.33333333333333
18,47,65,27.692307692307693,72.3076923076923
3,20,23,13.043478260869565,86.95652173913044
13,42,55,23.636363636363637,76.36363636363637
12,12,24,50.0,50.0
1,6,7,14.285714285714285,85.71428571428571
5,46,51,9.803921568627452,90.19607843137256
21,25,46,45.65217391304348,54.347826086956516
46,30,76,60.526315789473685,39.473684210526315
1,6,7,14.285714285714285,85.71428571428571
35,105,140,25.0,75.0
1,15,16,6.25,93.75
15,39,54,27.77777777777778,72.22222222222221
12,18,30,40.0,60.0
2,18,20,10.0,90.0
8,16,24,33.33333333333333,66.66666666666666
13,14,27,48.148148148148145,51.85185185185185
4,16,20,20.0,80.0
36,55,91,39.56043956043956,60.43956043956044
7,49,56,12.5,87.5
5,16,21,23.809523809523807,76.19047619047619
63,43,106,59.43396226415094,40.56603773584906
2,5,7,28.57142857142857,71.42857142857143
9,84,93,9.67741935483871,90.32258064516128
40,36,76,52.63157894736842,47.368421052631575
8,21,29,27.586206896551722,72.41379310344827
6,71,77,7.792207792207792,92.20779220779221
15,55,70,21.428571428571427,78.57142857142857
9,39,48,18.75,81.25
8,22,30,26.666666666666668,73.33333333333333
15,55,70,21.428571428571427,78.57142857142857
2,14,16,12.5,87.5
3,10,13,23.076923076923077,76.92307692307693
3,12,15,20.0,80.0
8,8,16,50.0,50.0
12,15,27,44.44444444444444,55.55555555555556
10,34,44,22.727272727272727,77.27272727272727
9,15,24,37.5,62.5
7,9,16,43.75,56.25
2,25,27,7.4074074074074066,92.5925925925926
17,37,54,31.48148148148148,68.51851851851852
5,19,24,20.833333333333336,79.16666666666666
5,16,21,23.809523809523807,76.19047619047619
4,14,18,22.22222222222222,77.77777777777779
1,24,25,4.0,96.0
9,10,19,47.368421052631575,52.63157894736842
6,5,11,54.54545454545454,45.45454545454545
7,19,26,26.923076923076923,73.07692307692307
23,41,64,35.9375,64.0625
14,21,35,40.0,60.0
6,27,33,18.181818181818183,81.81818181818183
6,30,36,16.666666666666664,83.33333333333334
7,16,23,30.434782608695656,69.56521739130434
7,17,24,29.166666666666668,70.83333333333334
4,59,63,6.349206349206349,93.65079365079364
18,14,32,56.25,43.75
14,33,47,29.78723404255319,70.2127659574468
4,23,27,14.814814814814813,85.18518518518519
8,26,34,23.52941176470588,76.47058823529412
3,10,13,23.076923076923077,76.92307692307693
7,13,20,35.0,65.0
12,42,54,22.22222222222222,77.77777777777779
5,27,32,15.625,84.375
15,34,49,30.612244897959183,69.38775510204081
7,6,13,53.84615384615385,46.15384615384615
9,20,29,31.03448275862069,68.96551724137932
39,25,64,60.9375,39.0625
13,79,92,14.130434782608695,85.86956521739131
7,14,21,33.33333333333333,66.66666666666666
42,33,75,56.00000000000001,44.0
10,9,19,52.63157894736842,47.368421052631575
3,13,16,18.75,81.25
16,18,34,47.05882352941176,52.94117647058824
11,45,56,19.642857142857142,80.35714285714286
15,40,55,27.27272727272727,72.72727272727273
6,22,28,21.428571428571427,78.57142857142857
10,42,52,19.230769230769234,80.76923076923077
11,44,55,20.0,80.0
13,43,56,23.214285714285715,76.78571428571429
18,45,63,28.57142857142857,71.42857142857143
27,5,32,84.375,15.625
8,15,23,34.78260869565217,65.21739130434783
22,39,61,36.0655737704918,63.934426229508205
13,25,38,34.21052631578947,65.78947368421053
6,28,34,17.647058823529413,82.35294117647058
10,35,45,22.22222222222222,77.77777777777779
13,60,73,17.80821917808219,82.1917808219178
6,19,25,24.0,76.0
13,25,38,34.21052631578947,65.78947368421053
13,38,51,25.49019607843137,74.50980392156863
23,100,123,18.69918699186992,81.30081300813008
15,28,43,34.883720930232556,65.11627906976744
28,41,69,40.57971014492754,59.42028985507246
13,8,21,61.904761904761905,38.095238095238095
3,52,55,5.454545454545454,94.54545454545455
3,34,37,8.108108108108109,91.8918918918919
2,31,33,6.0606060606060606,93.93939393939394
7,30,37,18.91891891891892,81.08108108108108
3,5,8,37.5,62.5
0,3,3,0.0,100.0
5,35,40,12.5,87.5
26,80,106,24.528301886792452,75.47169811320755
3,39,42,7.142857142857142,92.85714285714286
5,9,14,35.714285714285715,64.28571428571429
23,10,33,69.6969696969697,30.303030303030305
15,69,84,17.857142857142858,82.14285714285714
12,46,58,20.689655172413794,79.3103448275862
13,23,36,36.11111111111111,63.888888888888886
6,15,21,28.57142857142857,71.42857142857143
11,16,27,40.74074074074074,59.25925925925925
24,51,75,32.0,68.0
6,30,36,16.666666666666664,83.33333333333334
36,75,111,32.432432432432435,67.56756756756756
14,16,30,46.666666666666664,53.333333333333336
19,86,105,18.095238095238095,81.9047619047619
7,33,40,17.5,82.5
20,89,109,18.34862385321101,81.65137614678899
15,27,42,35.714285714285715,64.28571428571429
7,30,37,18.91891891891892,81.08108108108108
3,14,17,17.647058823529413,82.35294117647058
14,33,47,29.78723404255319,70.2127659574468
14,7,21,66.66666666666666,33.33333333333333
8,74,82,9.75609756097561,90.2439024390244
2,20,22,9.090909090909092,90.9090909090909
13,17,30,43.333333333333336,56.666666666666664
25,41,66,37.878787878787875,62.121212121212125
21,28,49,42.857142857142854,57.14285714285714
6,57,63,9.523809523809524,90.47619047619048
15,13,28,53.57142857142857,46.42857142857143
10,51,61,16.39344262295082,83.60655737704919
2,19,21,9.523809523809524,90.47619047619048
5,21,26,19.230769230769234,80.76923076923077
10,12,22,45.45454545454545,54.54545454545454
11,10,21,52.38095238095239,47.61904761904761
32,44,76,42.10526315789473,57.89473684210527
2,17,19,10.526315789473683,89.47368421052632
10,6,16,62.5,37.5
7,26,33,21.21212121212121,78.78787878787878
15,52,67,22.388059701492537,77.61194029850746
3,15,18,16.666666666666664,83.33333333333334
5,2,7,71.42857142857143,28.57142857142857
4,29,33,12.121212121212121,87.87878787878788
22,79,101,21.782178217821784,78.21782178217822
7,13,20,35.0,65.0
18,63,81,22.22222222222222,77.77777777777779
3,15,18,16.666666666666664,83.33333333333334
32,91,123,26.01626016260163,73.98373983739837
14,27,41,34.146341463414636,65.85365853658537
4,38,42,9.523809523809524,90.47619047619048
7,15,22,31.818181818181817,68.18181818181817
12,24,36,33.33333333333333,66.66666666666666
4,19,23,17.391304347826086,82.6086956521739
20,34,54,37.03703703703704,62.96296296296296
20,32,52,38.46153846153847,61.53846153846154
8,33,41,19.51219512195122,80.48780487804879
7,6,13,53.84615384615385,46.15384615384615
5,39,44,11.363636363636363,88.63636363636364
3,9,12,25.0,75.0
4,17,21,19.047619047619047,80.95238095238095
6,49,55,10.909090909090908,89.0909090909091
10,30,40,25.0,75.0
11,36,47,23.404255319148938,76.59574468085107
28,26,54,51.85185185185185,48.148148148148145
75,87,162,46.2962962962963,53.70370370370371
3,7,10,30.0,70.0
7,22,29,24.137931034482758,75.86206896551724
9,20,29,31.03448275862069,68.96551724137932
6,5,11,54.54545454545454,45.45454545454545
20,18,38,52.63157894736842,47.368421052631575
6,2,8,75.0,25.0
16,19,35,45.714285714285715,54.285714285714285
7,14,21,33.33333333333333,66.66666666666666
33,52,85,38.82352941176471,61.1764705882353
4,13,17,23.52941176470588,76.47058823529412
2,7,9,22.22222222222222,77.77777777777779
22,31,53,41.509433962264154,58.490566037735846
21,34,55,38.18181818181819,61.81818181818181
14,16,30,46.666666666666664,53.333333333333336
9,37,46,19.565217391304348,80.43478260869566
35,102,137,25.547445255474454,74.45255474452554
6,22,28,21.428571428571427,78.57142857142857
1,25,26,3.8461538461538463,96.15384615384616
46,92,138,33.33333333333333,66.66666666666666
3,12,15,20.0,80.0
4,14,18,22.22222222222222,77.77777777777779
6,15,21,28.57142857142857,71.42857142857143
1,17,18,5.555555555555555,94.44444444444444
8,18,26,30.76923076923077,69.23076923076923
4,7,11,36.36363636363637,63.63636363636363
2,15,17,11.76470588235294,88.23529411764706
35,40,75,46.666666666666664,53.333333333333336
4,21,25,16.0,84.0
3,22,25,12.0,88.0
5,13,18,27.77777777777778,72.22222222222221
14,28,42,33.33333333333333,66.66666666666666
13,21,34,38.23529411764706,61.76470588235294
3,9,12,25.0,75.0
10,39,49,20.408163265306122,79.59183673469387
45,67,112,40.17857142857143,59.82142857142857
21,19,40,52.5,47.5
22,84,106,20.754716981132077,79.24528301886792
6,10,16,37.5,62.5
16,10,26,61.53846153846154,38.46153846153847
68,114,182,37.362637362637365,62.637362637362635
7,37,44,15.909090909090908,84.0909090909091
62,153,215,28.837209302325583,71.16279069767441
69,130,199,34.67336683417086,65.32663316582915
0,7,7,0.0,100.0
31,59,90,34.44444444444444,65.55555555555556
16,139,155,10.32258064516129,89.6774193548387
10,5,15,66.66666666666666,33.33333333333333
1,48,49,2.0408163265306123,97.95918367346938
9,29,38,23.684210526315788,76.31578947368422
31,55,86,36.04651162790697,63.95348837209303
6,9,15,40.0,60.0
7,46,53,13.20754716981132,86.79245283018868
59,62,121,48.760330578512395,51.2396694214876
7,32,39,17.94871794871795,82.05128205128204
6,44,50,12.0,88.0
4,24,28,14.285714285714285,85.71428571428571
5,32,37,13.513513513513514,86.48648648648648
3,42,45,6.666666666666667,93.33333333333333
56,83,139,40.28776978417266,59.71223021582733
6,12,18,33.33333333333333,66.66666666666666
3,30,33,9.090909090909092,90.9090909090909
9,42,51,17.647058823529413,82.35294117647058
2,14,16,12.5,87.5
8,22,30,26.666666666666668,73.33333333333333
1,11,12,8.333333333333332,91.66666666666666
73,112,185,39.45945945945946,60.54054054054055
4,43,47,8.51063829787234,91.48936170212765
42,38,80,52.5,47.5
3,14,17,17.647058823529413,82.35294117647058
19,64,83,22.89156626506024,77.10843373493977
2,13,15,13.333333333333334,86.66666666666667
73,49,122,59.83606557377049,40.16393442622951
59,110,169,34.9112426035503,65.08875739644971
8,48,56,14.285714285714285,85.71428571428571
4,19,23,17.391304347826086,82.6086956521739
4,36,40,10.0,90.0
6,32,38,15.789473684210526,84.21052631578947
3,47,50,6.0,94.0
43,81,124,34.67741935483871,65.32258064516128
12,22,34,35.294117647058826,64.70588235294117
24,49,73,32.87671232876712,67.12328767123287
7,16,23,30.434782608695656,69.56521739130434
7,34,41,17.073170731707318,82.92682926829268
7,50,57,12.280701754385964,87.71929824561403
3,45,48,6.25,93.75
4,11,15,26.666666666666668,73.33333333333333
5,31,36,13.88888888888889,86.11111111111111
7,33,40,17.5,82.5
44,67,111,39.63963963963964,60.36036036036037
3,36,39,7.6923076923076925,92.3076923076923
47,41,88,53.40909090909091,46.590909090909086
3,30,33,9.090909090909092,90.9090909090909
9,58,67,13.432835820895523,86.56716417910447
25,31,56,44.642857142857146,55.35714285714286
8,11,19,42.10526315789473,57.89473684210527
2,43,45,4.444444444444445,95.55555555555556
2,28,30,6.666666666666667,93.33333333333333
5,17,22,22.727272727272727,77.27272727272727
92,85,177,51.9774011299435,48.0225988700565
1,30,31,3.225806451612903,96.7741935483871
3,14,17,17.647058823529413,82.35294117647058
13,6,19,68.42105263157895,31.57894736842105
25,29,54,46.2962962962963,53.70370370370371
24,56,80,30.0,70.0
8,18,26,30.76923076923077,69.23076923076923
16,13,29,55.172413793103445,44.827586206896555
8,30,38,21.052631578947366,78.94736842105263
13,67,80,16.25,83.75
2,15,17,11.76470588235294,88.23529411764706
3,15,18,16.666666666666664,83.33333333333334
5,17,22,22.727272727272727,77.27272727272727
5,28,33,15.151515151515152,84.84848484848484
28,116,144,19.444444444444446,80.55555555555556
3,14,17,17.647058823529413,82.35294117647058
3,11,14,21.428571428571427,78.57142857142857
4,22,26,15.384615384615385,84.61538461538461
21,32,53,39.62264150943396,60.37735849056604
9,31,40,22.5,77.5
14,11,25,56.00000000000001,44.0
5,24,29,17.24137931034483,82.75862068965517
2,15,17,11.76470588235294,88.23529411764706
37,46,83,44.57831325301205,55.42168674698795
6,32,38,15.789473684210526,84.21052631578947
6,29,35,17.142857142857142,82.85714285714286
7,43,50,14.000000000000002,86.0
23,38,61,37.704918032786885,62.295081967213115
43,65,108,39.81481481481482,60.18518518518518
2,27,29,6.896551724137931,93.10344827586206
10,14,24,41.66666666666667,58.333333333333336
2,29,31,6.451612903225806,93.54838709677419
5,50,55,9.090909090909092,90.9090909090909
4,31,35,11.428571428571429,88.57142857142857
4,9,13,30.76923076923077,69.23076923076923
13,20,33,39.39393939393939,60.60606060606061
4,10,14,28.57142857142857,71.42857142857143
82,100,182,45.05494505494506,54.94505494505495
45,91,136,33.088235294117645,66.91176470588235
5,64,69,7.246376811594203,92.7536231884058
2,15,17,11.76470588235294,88.23529411764706
7,19,26,26.923076923076923,73.07692307692307
6,36,42,14.285714285714285,85.71428571428571
17,50,67,25.37313432835821,74.6268656716418
45,56,101,44.554455445544555,55.44554455445545
3,25,28,10.714285714285714,89.28571428571429
6,35,41,14.634146341463413,85.36585365853658
5,17,22,22.727272727272727,77.27272727272727
53,201,254,20.866141732283463,79.13385826771653
18,63,81,22.22222222222222,77.77777777777779
93,115,208,44.71153846153847,55.28846153846154
22,111,133,16.541353383458645,83.45864661654136
10,41,51,19.607843137254903,80.3921568627451
4,34,38,10.526315789473683,89.47368421052632
3,23,26,11.538461538461538,88.46153846153845
4,54,58,6.896551724137931,93.10344827586206
6,12,18,33.33333333333333,66.66666666666666
5,13,18,27.77777777777778,72.22222222222221
13,7,20,65.0,35.0
6,19,25,24.0,76.0
4,30,34,11.76470588235294,88.23529411764706
7,15,22,31.818181818181817,68.18181818181817
9,12,21,42.857142857142854,57.14285714285714
6,39,45,13.333333333333334,86.66666666666667
9,58,67,13.432835820895523,86.56716417910447
5,31,36,13.88888888888889,86.11111111111111
5,10,15,33.33333333333333,66.66666666666666
22,116,138,15.942028985507244,84.05797101449275
5,11,16,31.25,68.75
2,22,24,8.333333333333332,91.66666666666666
5,31,36,13.88888888888889,86.11111111111111
2,11,13,15.384615384615385,84.61538461538461
6,11,17,35.294117647058826,64.70588235294117
6,38,44,13.636363636363635,86.36363636363636
4,34,38,10.526315789473683,89.47368421052632
3,19,22,13.636363636363635,86.36363636363636
7,51,58,12.068965517241379,87.93103448275862
11,42,53,20.754716981132077,79.24528301886792
4,22,26,15.384615384615385,84.61538461538461
3,11,14,21.428571428571427,78.57142857142857
7,33,40,17.5,82.5
4,15,19,21.052631578947366,78.94736842105263
7,23,30,23.333333333333332,76.66666666666667
3,24,27,11.11111111111111,88.88888888888889
4,17,21,19.047619047619047,80.95238095238095
12,64,76,15.789473684210526,84.21052631578947
11,43,54,20.37037037037037,79.62962962962963
3,15,18,16.666666666666664,83.33333333333334
11,47,58,18.96551724137931,81.03448275862068
3,25,28,10.714285714285714,89.28571428571429
2,22,24,8.333333333333332,91.66666666666666
6,16,22,27.27272727272727,72.72727272727273
0,21,21,0.0,100.0
6,16,22,27.27272727272727,72.72727272727273
7,53,60,11.666666666666666,88.33333333333333
8,24,32,25.0,75.0
4,17,21,19.047619047619047,80.95238095238095
6,18,24,25.0,75.0
5,13,18,27.77777777777778,72.22222222222221
1,19,20,5.0,95.0
4,16,20,20.0,80.0
2,16,18,11.11111111111111,88.88888888888889
5,16,21,23.809523809523807,76.19047619047619
5,17,22,22.727272727272727,77.27272727272727
11,30,41,26.82926829268293,73.17073170731707
6,26,32,18.75,81.25
4,44,48,8.333333333333332,91.66666666666666
17,84,101,16.831683168316832,83.16831683168317
6,33,39,15.384615384615385,84.61538461538461
5,32,37,13.513513513513514,86.48648648648648
4,18,22,18.181818181818183,81.81818181818183
4,19,23,17.391304347826086,82.6086956521739
4,16,20,20.0,80.0
2,19,21,9.523809523809524,90.47619047619048
3,19,22,13.636363636363635,86.36363636363636
3,17,20,15.0,85.0
5,16,21,23.809523809523807,76.19047619047619
4,37,41,9.75609756097561,90.2439024390244
5,27,32,15.625,84.375
5,33,38,13.157894736842104,86.8421052631579
2,24,26,7.6923076923076925,92.3076923076923
8,59,67,11.940298507462686,88.05970149253731
4,18,22,18.181818181818183,81.81818181818183
2,25,27,7.4074074074074066,92.5925925925926
1,19,20,5.0,95.0
4,20,24,16.666666666666664,83.33333333333334
5,13,18,27.77777777777778,72.22222222222221
0,12,12,0.0,100.0
4,35,39,10.256410256410255,89.74358974358975
14,31,45,31.11111111111111,68.88888888888889
1,22,23,4.3478260869565215,95.65217391304348
5,41,46,10.869565217391305,89.13043478260869
8,14,22,36.36363636363637,63.63636363636363
2,24,26,7.6923076923076925,92.3076923076923
0,17,17,0.0,100.0
8,24,32,25.0,75.0
4,17,21,19.047619047619047,80.95238095238095
3,39,42,7.142857142857142,92.85714285714286
0,9,9,0.0,100.0
3,23,26,11.538461538461538,88.46153846153845
2,22,24,8.333333333333332,91.66666666666666
2,21,23,8.695652173913043,91.30434782608695
5,11,16,31.25,68.75
12,30,42,28.57142857142857,71.42857142857143
3,10,13,23.076923076923077,76.92307692307693
3,23,26,11.538461538461538,88.46153846153845
4,29,33,12.121212121212121,87.87878787878788
4,35,39,10.256410256410255,89.74358974358975
